FF:30:2D:02:C6:4A,name
datetime,value
2023-01-26 12:17:18.296000,24.0
2023-01-26 12:17:19.296000,23.75
2023-01-26 12:17:20.297000,23.75
2023-01-26 12:17:21.296000,23.75
2023-01-26 12:17:22.296000,23.75
2023-01-26 12:17:23.295000,23.75
2023-01-26 12:17:24.296000,23.875
2023-01-26 12:17:25.296000,24.0
2023-01-26 12:17:26.295000,23.875
2023-01-26 12:17:27.296000,24.0
2023-01-26 12:17:28.296000,23.875
2023-01-26 12:17:29.295000,24.125
2023-01-26 12:17:30.296000,23.875
2023-01-26 12:17:31.295000,24.0
2023-01-26 12:17:32.295000,24.0
2023-01-26 12:17:33.296000,24.0
2023-01-26 12:17:34.295000,23.75
2023-01-26 12:17:35.295000,23.875
2023-01-26 12:17:36.296000,24.0
2023-01-26 12:17:37.295000,23.875
2023-01-26 12:17:38.295000,23.75
2023-01-26 12:17:39.294000,23.75
2023-01-26 12:17:40.295000,24.0
2023-01-26 12:17:41.295000,24.0
2023-01-26 12:17:42.294000,23.875
2023-01-26 12:17:43.295000,23.875
2023-01-26 12:17:44.295000,23.875
2023-01-26 12:17:45.294000,24.0
2023-01-26 12:17:46.295000,23.875
2023-01-26 12:17:47.294000,24.0
2023-01-26 12:17:48.294000,23.875
2023-01-26 12:17:49.295000,23.75
2023-01-26 12:17:50.294000,24.0
2023-01-26 12:17:51.294000,24.0
2023-01-26 12:17:52.295000,23.875
2023-01-26 12:17:53.294000,24.0
2023-01-26 12:17:54.294000,24.0
2023-01-26 12:17:55.293000,24.0
2023-01-26 12:17:56.294000,23.875
2023-01-26 12:17:57.294000,23.875
2023-01-26 12:17:58.293000,24.125
2023-01-26 12:17:59.294000,23.75
2023-01-26 12:18:00.294000,23.75
2023-01-26 12:18:01.293000,24.0
2023-01-26 12:18:02.294000,24.125
2023-01-26 12:18:03.293000,23.75
2023-01-26 12:18:04.293000,23.75
2023-01-26 12:18:05.294000,23.75
2023-01-26 12:18:06.293000,24.0
2023-01-26 12:18:07.293000,23.75
2023-01-26 12:18:08.294000,24.125
2023-01-26 12:18:09.293000,24.25
2023-01-26 12:18:10.293000,23.875
2023-01-26 12:18:11.292000,24.125
2023-01-26 12:18:12.293000,24.125
2023-01-26 12:18:13.293000,23.75
2023-01-26 12:18:14.292000,24.0
2023-01-26 12:18:15.293000,24.0
2023-01-26 12:18:16.293000,23.75
2023-01-26 12:18:17.292000,24.0
2023-01-26 12:18:18.293000,23.875
2023-01-26 12:18:19.292000,24.0
2023-01-26 12:18:20.292000,24.125
2023-01-26 12:18:21.293000,23.875
2023-01-26 12:18:22.292000,24.0
2023-01-26 12:18:23.292000,24.0
2023-01-26 12:18:24.293000,23.875
2023-01-26 12:18:25.292000,23.875
2023-01-26 12:18:26.292000,23.75
2023-01-26 12:18:27.291000,24.0
2023-01-26 12:18:28.292000,24.125
2023-01-26 12:18:29.292000,24.0
2023-01-26 12:18:30.291000,24.125
2023-01-26 12:18:31.292000,23.875
2023-01-26 12:18:32.292000,24.125
2023-01-26 12:18:33.291000,23.875
2023-01-26 12:18:34.292000,24.0
2023-01-26 12:18:35.291000,24.0
2023-01-26 12:18:36.291000,23.75
2023-01-26 12:18:37.292000,23.875
2023-01-26 12:18:38.291000,24.0
2023-01-26 12:18:39.291000,23.75
2023-01-26 12:18:40.292000,24.125
2023-01-26 12:18:41.291000,23.875
2023-01-26 12:18:42.291000,24.0
2023-01-26 12:18:43.290000,24.125
2023-01-26 12:18:44.291000,23.875
2023-01-26 12:18:45.291000,24.125
2023-01-26 12:18:46.290000,24.125
2023-01-26 12:18:47.291000,23.875
2023-01-26 12:18:48.291000,23.75
2023-01-26 12:18:49.290000,23.75
2023-01-26 12:18:50.291000,24.0
2023-01-26 12:18:51.290000,23.75
2023-01-26 12:18:52.290000,23.75
2023-01-26 12:18:53.291000,23.875
2023-01-26 12:18:54.290000,24.0
2023-01-26 12:18:55.290000,24.125
2023-01-26 12:18:56.291000,24.125
2023-01-26 12:18:57.290000,24.125
2023-01-26 12:18:58.290000,24.0
2023-01-26 12:18:59.290000,23.875
2023-01-26 12:19:00.290000,24.125
2023-01-26 12:19:01.290000,23.75
2023-01-26 12:19:02.290000,24.125
2023-01-26 12:19:03.290000,24.0
2023-01-26 12:19:04.290000,23.875
2023-01-26 12:19:05.290000,23.875
2023-01-26 12:19:06.290000,24.0
2023-01-26 12:19:07.289000,24.125
2023-01-26 12:19:08.290000,24.125
2023-01-26 12:19:09.290000,24.0
2023-01-26 12:19:10.289000,24.0
2023-01-26 12:19:11.290000,23.75
2023-01-26 12:19:12.290000,23.875
2023-01-26 12:19:13.289000,24.0
2023-01-26 12:19:14.290000,24.0
2023-01-26 12:19:15.289000,24.0
2023-01-26 12:19:16.289000,24.125
2023-01-26 12:19:17.290000,24.0
2023-01-26 12:19:18.289000,24.0
2023-01-26 12:19:19.289000,24.125
2023-01-26 12:19:20.290000,24.125
2023-01-26 12:19:21.289000,24.125
2023-01-26 12:19:22.289000,24.0
2023-01-26 12:19:23.288000,24.125
2023-01-26 12:19:24.289000,24.0
2023-01-26 12:19:25.289000,23.75
2023-01-26 12:19:26.288000,24.0
2023-01-26 12:19:27.289000,24.0
2023-01-26 12:19:28.289000,24.0
2023-01-26 12:19:29.288000,24.0
2023-01-26 12:19:30.289000,24.0
2023-01-26 12:19:31.288000,24.0
2023-01-26 12:19:32.288000,23.875
2023-01-26 12:19:33.289000,23.75
2023-01-26 12:19:34.288000,24.125
2023-01-26 12:19:35.288000,23.875
2023-01-26 12:19:36.289000,24.125
2023-01-26 12:19:37.288000,24.0
2023-01-26 12:19:38.288000,24.0
2023-01-26 12:19:39.287000,24.25
2023-01-26 12:19:40.288000,24.125
2023-01-26 12:19:41.288000,24.125
2023-01-26 12:19:42.287000,24.0
2023-01-26 12:19:43.288000,23.875
2023-01-26 12:19:44.288000,24.125
2023-01-26 12:19:45.287000,23.875
2023-01-26 12:19:46.288000,24.125
2023-01-26 12:19:47.287000,24.125
2023-01-26 12:19:48.287000,24.0
2023-01-26 12:19:49.288000,24.0
2023-01-26 12:19:50.287000,24.0
2023-01-26 12:19:51.287000,23.875
2023-01-26 12:19:52.288000,24.125
2023-01-26 12:19:53.287000,23.875
2023-01-26 12:19:54.287000,24.0
2023-01-26 12:19:55.286000,23.875
2023-01-26 12:19:56.287000,23.875
2023-01-26 12:19:57.287000,24.0
2023-01-26 12:19:58.286000,24.125
2023-01-26 12:19:59.287000,24.0
2023-01-26 12:20:00.287000,24.0
2023-01-26 12:20:01.286000,23.875
2023-01-26 12:20:02.287000,24.0
2023-01-26 12:20:03.286000,24.25
2023-01-26 12:20:04.286000,24.0
2023-01-26 12:20:05.287000,23.875
2023-01-26 12:20:06.286000,24.125
2023-01-26 12:20:07.286000,24.0
2023-01-26 12:20:08.287000,24.0
2023-01-26 12:20:09.286000,24.0
2023-01-26 12:20:10.286000,24.125
2023-01-26 12:20:11.285000,23.875
2023-01-26 12:20:12.286000,24.25
2023-01-26 12:20:13.286000,24.125
2023-01-26 12:20:14.285000,24.0
2023-01-26 12:20:15.286000,24.125
2023-01-26 12:20:16.286000,24.0
2023-01-26 12:20:17.285000,23.875
2023-01-26 12:20:18.286000,24.0
2023-01-26 12:20:19.285000,24.25
2023-01-26 12:20:20.285000,24.0
2023-01-26 12:20:21.286000,24.0
2023-01-26 12:20:22.285000,24.0
2023-01-26 12:20:23.285000,24.125
2023-01-26 12:20:24.286000,24.0
2023-01-26 12:20:25.285000,24.125
2023-01-26 12:20:26.285000,24.125
2023-01-26 12:20:27.284000,24.125
2023-01-26 12:20:28.285000,24.0
2023-01-26 12:20:29.285000,24.0
2023-01-26 12:20:30.284000,24.0
2023-01-26 12:20:31.285000,24.0
2023-01-26 12:20:32.285000,23.875
2023-01-26 12:20:33.284000,24.25
2023-01-26 12:20:34.285000,24.125
2023-01-26 12:20:35.284000,24.0
2023-01-26 12:20:36.284000,24.125
2023-01-26 12:20:37.285000,24.0
2023-01-26 12:20:38.284000,24.25
2023-01-26 12:20:39.284000,24.125
2023-01-26 12:20:40.285000,24.125
2023-01-26 12:20:41.284000,24.25
2023-01-26 12:20:42.284000,24.0
2023-01-26 12:20:43.283000,24.0
2023-01-26 12:20:44.284000,24.25
2023-01-26 12:20:45.284000,24.125
2023-01-26 12:20:46.283000,23.875
2023-01-26 12:20:47.284000,23.75
2023-01-26 12:20:48.284000,24.125
2023-01-26 12:20:49.283000,24.0
2023-01-26 12:20:50.284000,24.125
2023-01-26 12:20:51.283000,24.125
2023-01-26 12:20:52.283000,24.125
2023-01-26 12:20:53.284000,24.0
2023-01-26 12:20:54.283000,24.125
2023-01-26 12:20:55.283000,24.125
2023-01-26 12:20:56.284000,24.125
2023-01-26 12:20:57.283000,24.0
2023-01-26 12:20:58.283000,24.0
2023-01-26 12:20:59.282000,24.0
2023-01-26 12:21:00.283000,24.0
2023-01-26 12:21:01.283000,23.875
2023-01-26 12:21:02.282000,24.0
2023-01-26 12:21:03.283000,24.0
2023-01-26 12:21:04.283000,24.0
2023-01-26 12:21:05.282000,24.125
2023-01-26 12:21:06.283000,24.125
2023-01-26 12:21:07.282000,24.0
2023-01-26 12:21:08.282000,24.125
2023-01-26 12:21:09.283000,24.0
2023-01-26 12:21:10.282000,24.0
2023-01-26 12:21:11.282000,24.125
2023-01-26 12:21:12.283000,23.875
2023-01-26 12:21:13.282000,24.125
2023-01-26 12:21:14.282000,24.125
2023-01-26 12:21:15.281000,24.0
2023-01-26 12:21:16.282000,24.0
2023-01-26 12:21:17.282000,24.25
2023-01-26 12:21:18.281000,24.0
2023-01-26 12:21:19.282000,24.125
2023-01-26 12:21:20.282000,24.0
2023-01-26 12:21:21.281000,24.125
2023-01-26 12:21:22.282000,24.125
2023-01-26 12:21:23.281000,24.0
2023-01-26 12:21:24.281000,24.25
2023-01-26 12:21:25.282000,24.125
2023-01-26 12:21:26.281000,24.0
2023-01-26 12:21:27.281000,24.0
2023-01-26 12:21:28.282000,24.125
2023-01-26 12:21:29.281000,24.0
2023-01-26 12:21:30.281000,24.25
2023-01-26 12:21:31.280000,24.0
2023-01-26 12:21:32.281000,24.0
2023-01-26 12:21:33.281000,24.0
2023-01-26 12:21:34.280000,24.0
2023-01-26 12:21:35.281000,24.125
2023-01-26 12:21:36.281000,24.125
2023-01-26 12:21:37.280000,24.0
2023-01-26 12:21:38.281000,24.0
2023-01-26 12:21:39.280000,24.125
2023-01-26 12:21:40.280000,23.875
2023-01-26 12:21:41.281000,24.0
2023-01-26 12:21:42.280000,23.875
2023-01-26 12:21:43.280000,24.0
2023-01-26 12:21:44.281000,24.125
2023-01-26 12:21:45.280000,24.125
2023-01-26 12:21:46.280000,23.75
2023-01-26 12:21:47.279000,24.125
2023-01-26 12:21:48.280000,24.25
2023-01-26 12:21:49.280000,24.0
2023-01-26 12:21:50.279000,24.125
2023-01-26 12:21:51.280000,24.0
2023-01-26 12:21:52.280000,24.125
2023-01-26 12:21:53.279000,24.0
2023-01-26 12:21:54.280000,24.0
2023-01-26 12:21:55.279000,24.125
2023-01-26 12:21:56.279000,23.875
2023-01-26 12:21:57.280000,24.125
2023-01-26 12:21:58.279000,24.25
2023-01-26 12:21:59.279000,24.0
2023-01-26 12:22:00.280000,24.0
2023-01-26 12:22:01.279000,24.0
2023-01-26 12:22:02.279000,24.0
2023-01-26 12:22:03.278000,24.125
2023-01-26 12:22:04.279000,24.125
2023-01-26 12:22:05.279000,23.875
2023-01-26 12:22:06.278000,24.0
2023-01-26 12:22:07.279000,24.125
2023-01-26 12:22:08.279000,24.0
2023-01-26 12:22:09.278000,24.125
2023-01-26 12:22:10.279000,24.0
2023-01-26 12:22:11.278000,24.0
2023-01-26 12:22:12.278000,23.75
2023-01-26 12:22:13.279000,24.0
2023-01-26 12:22:14.278000,24.125
2023-01-26 12:22:15.278000,24.25
2023-01-26 12:22:16.279000,24.0
2023-01-26 12:22:17.278000,24.0
2023-01-26 12:22:18.278000,24.0
2023-01-26 12:22:19.277000,23.875
2023-01-26 12:22:20.278000,24.0
2023-01-26 12:22:21.278000,24.0
2023-01-26 12:22:22.277000,24.125
2023-01-26 12:22:23.278000,23.875
2023-01-26 12:22:24.278000,24.125
2023-01-26 12:22:25.277000,24.0
2023-01-26 12:22:26.278000,23.875
2023-01-26 12:22:27.277000,24.0
2023-01-26 12:22:28.277000,24.25
2023-01-26 12:22:29.278000,24.125
2023-01-26 12:22:30.277000,24.0
2023-01-26 12:22:31.277000,24.0
2023-01-26 12:22:32.278000,24.125
2023-01-26 12:22:33.277000,24.125
2023-01-26 12:22:34.277000,23.875
2023-01-26 12:22:35.276000,24.0
2023-01-26 12:22:36.277000,23.875
2023-01-26 12:22:37.277000,23.875
2023-01-26 12:22:38.276000,23.875
2023-01-26 12:22:39.277000,24.125
2023-01-26 12:22:40.277000,24.0
2023-01-26 12:22:41.276000,24.0
2023-01-26 12:22:42.277000,24.0
2023-01-26 12:22:43.276000,24.125
2023-01-26 12:22:44.276000,24.125
2023-01-26 12:22:45.277000,24.125
2023-01-26 12:22:46.276000,24.125
2023-01-26 12:22:47.276000,24.0
2023-01-26 12:22:48.277000,24.125
2023-01-26 12:22:49.276000,24.0
2023-01-26 12:22:50.276000,24.0
2023-01-26 12:22:51.275000,24.125
2023-01-26 12:22:52.276000,24.0
2023-01-26 12:22:53.276000,24.25
2023-01-26 12:22:54.275000,24.125
2023-01-26 12:22:55.276000,24.125
2023-01-26 12:22:56.276000,23.75
2023-01-26 12:22:57.275000,24.125
2023-01-26 12:22:58.276000,24.125
2023-01-26 12:22:59.275000,24.0
2023-01-26 12:23:00.275000,24.125
2023-01-26 12:23:01.276000,24.0
2023-01-26 12:23:02.275000,24.0
2023-01-26 12:23:03.275000,24.0
2023-01-26 12:23:04.276000,24.125
2023-01-26 12:23:05.275000,24.125
2023-01-26 12:23:06.275000,24.0
2023-01-26 12:23:07.274000,23.75
2023-01-26 12:23:08.275000,24.25
2023-01-26 12:23:09.275000,23.875
2023-01-26 12:23:10.274000,24.0
2023-01-26 12:23:11.275000,24.0
2023-01-26 12:23:12.275000,24.125
2023-01-26 12:23:13.274000,24.25
2023-01-26 12:23:14.275000,24.0
2023-01-26 12:23:15.274000,24.125
2023-01-26 12:23:16.274000,24.125
2023-01-26 12:23:17.275000,23.75
2023-01-26 12:23:18.274000,23.75
2023-01-26 12:23:19.274000,24.0
2023-01-26 12:23:20.275000,23.75
2023-01-26 12:23:21.274000,23.75
2023-01-26 12:23:22.274000,24.125
2023-01-26 12:23:23.273000,24.0
2023-01-26 12:23:24.274000,24.125
2023-01-26 12:23:25.274000,24.0
2023-01-26 12:23:26.273000,24.0
2023-01-26 12:23:27.274000,24.0
2023-01-26 12:23:28.274000,24.0
2023-01-26 12:23:29.273000,24.0
2023-01-26 12:23:30.274000,24.0
2023-01-26 12:23:31.273000,24.0
2023-01-26 12:23:32.273000,24.25
2023-01-26 12:23:33.274000,24.0
2023-01-26 12:23:34.273000,24.0
2023-01-26 12:23:35.273000,24.125
2023-01-26 12:23:36.274000,23.875
2023-01-26 12:23:37.273000,23.75
2023-01-26 12:23:38.273000,23.75
2023-01-26 12:23:39.272000,24.0
2023-01-26 12:23:40.273000,24.25
2023-01-26 12:23:41.273000,24.0
2023-01-26 12:23:42.272000,24.0
2023-01-26 12:23:43.273000,24.125
2023-01-26 12:23:44.273000,24.0
2023-01-26 12:23:45.272000,24.125
2023-01-26 12:23:46.273000,23.75
2023-01-26 12:23:47.272000,24.0
2023-01-26 12:23:48.272000,24.0
2023-01-26 12:23:49.273000,23.875
2023-01-26 12:23:50.272000,24.125
2023-01-26 12:23:51.272000,24.0
2023-01-26 12:23:52.273000,24.125
2023-01-26 12:23:53.272000,24.0
2023-01-26 12:23:54.272000,24.125
2023-01-26 12:23:55.271000,24.0
2023-01-26 12:23:56.272000,23.75
2023-01-26 12:23:57.272000,24.125
2023-01-26 12:23:58.271000,23.875
2023-01-26 12:23:59.272000,23.875
2023-01-26 12:24:00.272000,23.875
2023-01-26 12:24:01.271000,24.0
2023-01-26 12:24:02.272000,24.0
2023-01-26 12:24:03.271000,24.125
2023-01-26 12:24:04.271000,24.0
2023-01-26 12:24:05.272000,24.0
2023-01-26 12:24:06.271000,23.75
2023-01-26 12:24:07.271000,24.125
2023-01-26 12:24:08.272000,24.25
2023-01-26 12:24:09.271000,24.0
2023-01-26 12:24:10.271000,23.75
2023-01-26 12:24:11.270000,24.0
2023-01-26 12:24:12.271000,24.0
2023-01-26 12:24:13.271000,24.0
2023-01-26 12:24:14.270000,23.875
2023-01-26 12:24:15.271000,23.875
2023-01-26 12:24:16.271000,24.0
2023-01-26 12:24:17.270000,23.875
2023-01-26 12:24:18.271000,23.75
2023-01-26 12:24:19.270000,24.125
2023-01-26 12:24:20.270000,24.0
2023-01-26 12:24:21.271000,23.875
2023-01-26 12:24:22.270000,24.0
2023-01-26 12:24:23.270000,24.125
2023-01-26 12:24:24.271000,23.875
2023-01-26 12:24:25.270000,23.875
2023-01-26 12:24:26.270000,23.875
2023-01-26 12:24:27.269000,24.125
2023-01-26 12:24:28.270000,23.875
2023-01-26 12:24:29.270000,24.0
2023-01-26 12:24:30.269000,24.125
2023-01-26 12:24:31.270000,24.25
2023-01-26 12:24:32.270000,24.0
2023-01-26 12:24:33.269000,23.75
2023-01-26 12:24:34.270000,24.0
2023-01-26 12:24:35.269000,24.0
2023-01-26 12:24:36.269000,23.75
2023-01-26 12:24:37.270000,24.125
2023-01-26 12:24:38.269000,23.875
2023-01-26 12:24:39.269000,23.875
2023-01-26 12:24:40.270000,23.875
2023-01-26 12:24:41.269000,24.125
2023-01-26 12:24:42.269000,24.0
2023-01-26 12:24:43.269000,24.0
2023-01-26 12:24:44.269000,24.0
2023-01-26 12:24:45.269000,23.75
2023-01-26 12:24:46.269000,24.0
2023-01-26 12:24:47.269000,23.875
2023-01-26 12:24:48.269000,23.875
2023-01-26 12:24:49.269000,23.875
2023-01-26 12:24:50.269000,23.875
2023-01-26 12:24:51.268000,24.125
2023-01-26 12:24:52.269000,23.75
2023-01-26 12:24:53.269000,24.0
2023-01-26 12:24:54.268000,24.0
2023-01-26 12:24:55.269000,23.875
2023-01-26 12:24:56.269000,23.75
2023-01-26 12:24:57.268000,23.875
2023-01-26 12:24:58.269000,23.75
2023-01-26 12:24:59.268000,23.875
2023-01-26 12:25:00.268000,23.875
2023-01-26 12:25:01.269000,23.875
2023-01-26 12:25:02.268000,24.0
2023-01-26 12:25:03.268000,23.875
2023-01-26 12:25:04.269000,24.0
2023-01-26 12:25:05.268000,24.0
2023-01-26 12:25:06.268000,24.0
2023-01-26 12:25:07.267000,23.875
2023-01-26 12:25:08.268000,24.125
2023-01-26 12:25:09.268000,23.875
2023-01-26 12:25:10.267000,24.125
2023-01-26 12:25:11.268000,24.125
2023-01-26 12:25:12.268000,23.875
2023-01-26 12:25:13.267000,24.125
2023-01-26 12:25:14.268000,23.875
2023-01-26 12:25:15.267000,23.875
2023-01-26 12:25:16.267000,23.75
2023-01-26 12:25:17.268000,23.875
2023-01-26 12:25:18.267000,23.75
2023-01-26 12:25:19.267000,23.75
2023-01-26 12:25:20.268000,24.125
2023-01-26 12:25:21.267000,23.875
2023-01-26 12:25:22.267000,23.875
2023-01-26 12:25:23.266000,24.125
2023-01-26 12:25:24.267000,24.25
2023-01-26 12:25:25.267000,23.875
2023-01-26 12:25:26.266000,23.75
2023-01-26 12:25:27.267000,23.875
2023-01-26 12:25:28.267000,23.875
2023-01-26 12:25:29.266000,23.875
2023-01-26 12:25:30.267000,24.0
2023-01-26 12:25:31.266000,24.0
2023-01-26 12:25:32.266000,23.875
2023-01-26 12:25:33.267000,24.0
2023-01-26 12:25:34.266000,23.875
2023-01-26 12:25:35.266000,23.875
2023-01-26 12:25:36.267000,23.75
2023-01-26 12:25:37.266000,23.875
2023-01-26 12:25:38.266000,23.875
2023-01-26 12:25:39.265000,23.875
2023-01-26 12:25:40.266000,23.875
2023-01-26 12:25:41.266000,23.875
2023-01-26 12:25:42.265000,24.0
2023-01-26 12:25:43.266000,23.75
2023-01-26 12:25:44.266000,23.875
2023-01-26 12:25:45.265000,23.875
2023-01-26 12:25:46.266000,24.0
2023-01-26 12:25:47.265000,23.75
2023-01-26 12:25:48.265000,23.875
2023-01-26 12:25:49.266000,24.0
2023-01-26 12:25:50.265000,24.125
2023-01-26 12:25:51.265000,24.0
2023-01-26 12:25:52.266000,23.875
2023-01-26 12:25:53.265000,24.0
2023-01-26 12:25:54.265000,23.875
2023-01-26 12:25:55.264000,24.0
2023-01-26 12:25:56.265000,23.75
2023-01-26 12:25:57.265000,24.0
2023-01-26 12:25:58.264000,23.875
2023-01-26 12:25:59.265000,23.875
2023-01-26 12:26:00.265000,23.875
2023-01-26 12:26:01.264000,23.75
2023-01-26 12:26:02.265000,23.75
2023-01-26 12:26:03.264000,23.75
2023-01-26 12:26:04.264000,23.875
2023-01-26 12:26:05.265000,24.0
2023-01-26 12:26:06.264000,24.0
2023-01-26 12:26:07.264000,23.75
2023-01-26 12:26:08.265000,24.0
2023-01-26 12:26:09.264000,24.0
2023-01-26 12:26:10.264000,23.875
2023-01-26 12:26:11.263000,23.75
2023-01-26 12:26:12.264000,23.75
2023-01-26 12:26:13.264000,23.875
2023-01-26 12:26:14.263000,23.875
2023-01-26 12:26:15.264000,23.875
2023-01-26 12:26:16.264000,23.75
2023-01-26 12:26:17.263000,23.875
2023-01-26 12:26:18.264000,23.75
2023-01-26 12:26:19.263000,23.75
2023-01-26 12:26:20.263000,23.75
2023-01-26 12:26:21.264000,23.875
2023-01-26 12:26:22.263000,23.875
2023-01-26 12:26:23.263000,23.875
2023-01-26 12:26:24.264000,23.875
2023-01-26 12:26:25.263000,23.75
2023-01-26 12:26:26.263000,23.75
2023-01-26 12:26:27.262000,23.875
2023-01-26 12:26:28.263000,23.75
2023-01-26 12:26:29.263000,24.0
2023-01-26 12:26:30.262000,23.875
2023-01-26 12:26:31.263000,23.75
2023-01-26 12:26:32.263000,23.875
2023-01-26 12:26:33.262000,23.75
2023-01-26 12:26:34.263000,23.875
2023-01-26 12:26:35.262000,23.75
2023-01-26 12:26:36.262000,23.75
2023-01-26 12:26:37.263000,23.75
2023-01-26 12:26:38.262000,23.75
2023-01-26 12:26:39.262000,23.875
2023-01-26 12:26:40.263000,23.75
2023-01-26 12:26:41.262000,23.75
2023-01-26 12:26:42.262000,24.0
2023-01-26 12:26:43.261000,23.75
2023-01-26 12:26:44.262000,23.75
2023-01-26 12:26:45.262000,24.0
2023-01-26 12:26:46.261000,23.75
2023-01-26 12:26:47.262000,23.875
2023-01-26 12:26:48.262000,24.0
2023-01-26 12:26:49.261000,23.875
2023-01-26 12:26:50.262000,23.75
2023-01-26 12:26:51.261000,23.75
2023-01-26 12:26:52.261000,23.75
2023-01-26 12:26:53.262000,23.875
2023-01-26 12:26:54.261000,23.875
2023-01-26 12:26:55.261000,24.0
2023-01-26 12:26:56.262000,23.75
2023-01-26 12:26:57.261000,23.875
2023-01-26 12:26:58.261000,23.75
2023-01-26 12:26:59.260000,23.875
2023-01-26 12:27:00.261000,23.875
2023-01-26 12:27:01.261000,23.875
2023-01-26 12:27:02.260000,24.0
2023-01-26 12:27:03.261000,23.875
2023-01-26 12:27:04.261000,24.0
2023-01-26 12:27:05.260000,23.75
2023-01-26 12:27:06.261000,23.875
2023-01-26 12:27:07.260000,23.875
2023-01-26 12:27:08.260000,23.75
2023-01-26 12:27:09.261000,24.0
2023-01-26 12:27:10.260000,23.875
2023-01-26 12:27:11.260000,23.875
2023-01-26 12:27:12.261000,24.0
2023-01-26 12:27:13.260000,24.0
2023-01-26 12:27:14.260000,23.75
2023-01-26 12:27:15.259000,23.875
2023-01-26 12:27:16.260000,23.75
2023-01-26 12:27:17.260000,23.75
2023-01-26 12:27:18.259000,23.75
2023-01-26 12:27:19.260000,23.875
2023-01-26 12:27:20.260000,23.875
2023-01-26 12:27:21.259000,23.875
2023-01-26 12:27:22.260000,23.875
2023-01-26 12:27:23.259000,23.875
2023-01-26 12:27:24.259000,24.0
2023-01-26 12:27:25.260000,24.0
2023-01-26 12:27:26.259000,23.75
2023-01-26 12:27:27.259000,23.75
2023-01-26 12:27:28.260000,24.0
2023-01-26 12:27:29.259000,23.75
2023-01-26 12:27:30.259000,23.875
2023-01-26 12:27:31.258000,24.0
2023-01-26 12:27:32.259000,23.875
2023-01-26 12:27:33.259000,23.875
2023-01-26 12:27:34.258000,24.0
2023-01-26 12:27:35.259000,23.875
2023-01-26 12:27:36.259000,23.75
2023-01-26 12:27:37.258000,23.75
2023-01-26 12:27:38.259000,23.75
2023-01-26 12:27:39.258000,23.75
2023-01-26 12:27:40.258000,23.875
2023-01-26 12:27:41.259000,23.875
2023-01-26 12:27:42.258000,23.75
2023-01-26 12:27:43.258000,23.875
2023-01-26 12:27:44.259000,23.875
2023-01-26 12:27:45.258000,23.875
2023-01-26 12:27:46.258000,23.875
2023-01-26 12:27:47.257000,23.75
2023-01-26 12:27:48.258000,23.75
2023-01-26 12:27:49.258000,23.75
2023-01-26 12:27:50.257000,23.875
2023-01-26 12:27:51.258000,24.125
2023-01-26 12:27:52.258000,24.0
2023-01-26 12:27:53.257000,23.875
2023-01-26 12:27:54.258000,23.875
2023-01-26 12:27:55.257000,23.75
2023-01-26 12:27:56.257000,23.875
2023-01-26 12:27:57.258000,23.875
2023-01-26 12:27:58.257000,23.75
2023-01-26 12:27:59.257000,23.75
2023-01-26 12:28:00.258000,23.75
2023-01-26 12:28:01.257000,23.875
2023-01-26 12:28:02.257000,23.75
2023-01-26 12:28:03.256000,24.125
2023-01-26 12:28:04.257000,23.875
2023-01-26 12:28:05.257000,23.75
2023-01-26 12:28:06.256000,23.875
2023-01-26 12:28:07.257000,23.75
2023-01-26 12:28:08.257000,23.875
2023-01-26 12:28:09.256000,23.75
2023-01-26 12:28:10.257000,23.75
2023-01-26 12:28:11.256000,24.125
2023-01-26 12:28:12.256000,23.75
2023-01-26 12:28:13.257000,23.75
2023-01-26 12:28:14.256000,24.0
2023-01-26 12:28:15.256000,23.875
2023-01-26 12:28:16.257000,23.875
2023-01-26 12:28:17.256000,24.0
2023-01-26 12:28:18.256000,23.875
2023-01-26 12:28:19.255000,24.0
2023-01-26 12:28:20.256000,24.0
2023-01-26 12:28:21.256000,23.75
2023-01-26 12:28:22.255000,23.875
2023-01-26 12:28:23.256000,24.0
2023-01-26 12:28:24.256000,23.75
2023-01-26 12:28:25.255000,23.875
2023-01-26 12:28:26.256000,23.75
2023-01-26 12:28:27.255000,23.875
2023-01-26 12:28:28.255000,23.875
2023-01-26 12:28:29.256000,24.0
2023-01-26 12:28:30.255000,23.875
2023-01-26 12:28:31.255000,24.0
2023-01-26 12:28:32.256000,24.125
2023-01-26 12:28:33.255000,23.75
2023-01-26 12:28:34.255000,23.875
2023-01-26 12:28:35.254000,24.125
2023-01-26 12:28:36.255000,24.0
2023-01-26 12:28:37.255000,24.125
2023-01-26 12:28:38.254000,24.0
2023-01-26 12:28:39.255000,23.75
2023-01-26 12:28:40.255000,24.0
2023-01-26 12:28:41.254000,24.0
2023-01-26 12:28:42.255000,24.0
2023-01-26 12:28:43.254000,23.75
2023-01-26 12:28:44.254000,23.875
2023-01-26 12:28:45.255000,23.875
2023-01-26 12:28:46.254000,24.0
2023-01-26 12:28:47.254000,23.875
2023-01-26 12:28:48.255000,23.875
2023-01-26 12:28:49.254000,23.875
2023-01-26 12:28:50.254000,24.125
2023-01-26 12:28:51.253000,23.75
2023-01-26 12:28:52.254000,24.0
2023-01-26 12:28:53.254000,23.75
2023-01-26 12:28:54.253000,23.875
2023-01-26 12:28:55.254000,23.875
